condition,corner_label,region_index,local_stack_token,stack_token,palette_family,n_replicates,source_files,f_bottom_left,f_top,f_bottom_right,f_c,f_y,f_m,site_x,site_y,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,max_height,max_run,distinct_lte,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,analysis_scale,f_w,f_l,f_n,f_k,f_o,f_v,f_g
full,ynm,16,cyyy,ynnn,CMY+neutral,1,DSC_4541ynm.tif,0.25,0.75,0.0,,0.25,0.0,0.375,0.649519052838329,0.6558823529411764,0.6392156862745098,0.4294117647058823,66.17676670849767,-6.831586615665075,28.394326382394187,6.0,5.0,5.0,728.0,5772.0,2431.0,743.0,728.0,743.0,1.0,0.65,0.65,8.0,98.0,4.980203196872743,15.0,0.020188425302826378,0.5254902243614197,0.5254902243614197,0.4274509847164154,55.533539193747345,-4.512935987040583,12.988474727954436,55.38642454848463,-4.576081333999224,13.208562874839872,12.243068925387247,18.867821757345574,2.4802170522455325,3.8591955533616624,1.040454085875099,109.16013918571878,13.750166071063907,0.5408653846153846,,,0.75,,,,
full,ynm,17,cyy,ynn,CMY+neutral,1,DSC_4541ynm.tif,0.3333333333333333,0.6666666666666666,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.5773502691896257,0.6941176470588234,0.665359477124183,0.38169934640522873,68.63668231180478,-7.740294518607637,38.09957989132911,6.0,5.0,5.0,1256.0,7550.0,3204.0,1282.0,1256.0,1282.0,1.0,0.65,0.65,8.0,98.0,4.307039709007205,26.0,0.0202808112324493,0.545098066329956,0.545098066329956,0.4156862795352936,57.174819787376194,-6.185353906600966,18.031612858763822,57.269913616484864,-6.260718254805964,18.058141245804492,13.227178168848546,23.162802802249452,1.689713429666265,2.8697229081047793,0.857131168701495,108.93342016057971,19.062992032685756,0.5408653846153846,,,0.6666666666666666,,,,
full,ynm,18,cycymy,ynynmn,CMY+neutral,1,DSC_4541ynm.tif,0.3333333333333333,0.5,0.16666666666666666,,0.3333333333333333,0.16666666666666666,0.41666666666666663,0.4330127018922193,0.7313725490196078,0.5882352941176471,0.38431372549019605,64.32108283078722,6.9185513485025,32.513038893726474,6.0,5.0,5.0,3576.0,15113.0,6399.0,3647.0,3576.0,3647.0,1.0,0.65,0.65,8.0,98.0,17.136019542315676,71.0,0.01946805593638607,0.5921568870544434,0.5490196347236633,0.42352941632270813,58.44386218341214,-0.43600192673065585,18.40626818933526,57.633024100255774,0.5174606901161822,17.345974098082177,10.081212275158798,16.959721581513207,5.24334769530353,14.255726072722867,4.438614875487589,91.3569507533768,18.411431403827567,0.5408653846153846,,,0.5,,,,
full,ynm,19,cycyy,ynynn,CMY+neutral,1,DSC_4541ynm.tif,0.4,0.6,0.0,,0.4,0.0,0.3,0.5196152422706631,0.7247058823529411,0.6862745098039215,0.34352941176470586,70.62795399013348,-8.197513426595027,45.53479237582603,6.0,5.0,5.0,1053.0,7216.0,3032.0,1075.0,1053.0,1075.0,1.0,0.65,0.65,8.0,98.0,4.623318503707659,22.0,0.020465116279069766,0.5607843399047852,0.5647059082984924,0.40392157435417175,58.71993080238721,-7.2890517181484205,21.65852925461347,58.59589900190357,-7.087699127889345,21.548938693053262,13.868664480870052,26.69648402971806,1.8473018487317467,3.8452177308771462,1.1297178230517397,108.6003596024463,22.852180736699726,0.5408653846153846,,,0.6,,,,
full,ynm,20,cy,yn,CMY+neutral,1,DSC_4541ynm.tif,0.5,0.5,0.0,,0.5,0.0,0.25,0.4330127018922193,0.7705882352941176,0.7176470588235294,0.28627450980392155,73.64441637836279,-8.506124682364502,55.95363699709435,6.0,5.0,5.0,1818.0,9595.0,4071.0,1856.0,1818.0,1856.0,1.0,0.65,0.65,8.0,98.0,2.5067725949066384,38.0,0.020474137931034482,0.5843137502670288,0.5882353186607361,0.38823530077934265,60.95780074357114,-8.64215238991517,26.838456307031766,61.046345641355025,-8.60233370052066,26.86976526171301,14.72556193442766,31.75944688462245,0.839011315197868,1.6391567444097674,0.5003243408579304,107.8488863311959,28.195558779264683,0.5408653846153846,,,0.5,,,,
full,ynm,21,cmycy,ymnyn,CMY+neutral,1,DSC_4541ynm.tif,0.4,0.4,0.2,,0.4,0.2,0.4,0.34641016151377546,0.7694117647058822,0.5937254901960785,0.3466666666666666,65.54442291892387,9.365268201987076,39.31062155311884,6.0,5.0,5.0,2907.0,13765.0,5854.0,2966.0,2907.0,2966.0,1.0,0.65,0.65,8.0,98.0,11.998409706984825,59.0,0.019892110586648686,0.6313725709915161,0.5607843399047852,0.41960784792900085,60.126714978120745,1.4712270682989415,21.742970533730265,59.54562175970791,2.0102605813522625,21.284392587696644,9.90779580266916,20.007243865440987,3.554846435959709,8.028715094455107,2.6011915137880113,86.12901071030012,21.792688606896537,0.5408653846153846,,,0.4,,,,
full,ynm,22,ccycy,yynyn,CMY+neutral,1,DSC_4541ynm.tif,0.6,0.4,0.0,,0.6,0.0,0.2,0.34641016151377546,0.8164705882352941,0.7490196078431373,0.22901960784313724,76.68633556880798,-8.444424052542477,65.24716141240661,6.0,5.0,5.0,1122.0,7204.0,3102.0,1145.0,1122.0,1145.0,1.0,0.65,0.65,8.0,98.0,3.357596122712476,23.0,0.020087336244541485,0.6274510025978088,0.6313725709915161,0.3803921639919281,64.73869432861589,-9.88047011598131,32.94870781297627,64.82697455420676,-9.954529523746482,33.01743753860613,14.19638497307753,34.46735360330427,1.1801029774425922,2.1112454273285595,0.6674279640965978,106.69263567511632,34.39827083237881,0.5408653846153846,,,0.4,,,,
full,ynm,23,ccy,yyn,CMY+neutral,1,DSC_4541ynm.tif,0.6666666666666666,0.3333333333333333,0.0,,0.6666666666666666,0.0,0.16666666666666666,0.28867513459481287,0.8470588235294118,0.7699346405228757,0.19084967320261437,78.72372712820206,-8.237777918537581,70.6964771510838,6.0,5.0,5.0,1234.0,7575.0,3196.0,1259.0,1234.0,1259.0,1.0,0.65,0.65,8.0,98.0,2.4323190708955513,25.0,0.019857029388403495,0.6627451181411743,0.6666666865348816,0.3764705955982208,68.00911252604462,-11.243161056837259,38.01842492229501,68.00300440298452,-11.17093763595337,37.89164006398802,13.292449002567361,34.520868925161615,1.001987041586951,1.7464071163312014,0.5160443307332532,106.4744905680044,39.64605029662052,0.5408653846153846,,,0.3333333333333333,,,,
full,ynm,24,cmcycy,ymynyn,CMY+neutral,1,DSC_4541ynm.tif,0.5,0.3333333333333333,0.16666666666666666,,0.5,0.16666666666666666,0.3333333333333333,0.28867513459481287,0.8078431372549019,0.6405228758169935,0.28888888888888886,69.41767008410272,6.005325361425562,51.31058746643844,6.0,5.0,5.0,3410.0,15102.0,6427.0,3479.0,3410.0,3479.0,1.0,0.65,0.65,8.0,98.0,6.236389578875555,69.0,0.019833285426846797,0.6627451181411743,0.5764706134796143,0.4000000059604645,62.04878326135521,1.4350374971735524,27.1380807106814,62.00440246451143,1.919014332330303,27.079010591323748,10.825847313378059,25.68069522084071,2.71156936758192,4.626950769862213,1.2608190309631102,86.97306949530503,27.175995975819394,0.5408653846153846,,,0.3333333333333333,,,,
full,ynm,25,cccy,yyyn,CMY+neutral,1,DSC_4541ynm.tif,0.75,0.25,0.0,,0.75,0.0,0.125,0.21650635094610965,0.8852941176470588,0.7960784313725491,0.14313725490196078,81.2769266711839,-7.829922023281255,76.58440743090578,6.0,5.0,5.0,738.0,5738.0,2446.0,754.0,738.0,754.0,1.0,0.65,0.65,8.0,98.0,3.3735552560593796,16.0,0.021220159151193633,0.7176470756530762,0.7176470756530762,0.364705890417099,72.68197091835444,-12.196308445153015,44.94243309464654,72.43124576421971,-12.09543051991485,44.545111709958995,11.68152886347478,33.07798565019779,1.1613156425127862,2.287106336436231,0.6995518057595299,105.18304452120009,46.56793137080593,0.5408653846153846,,,0.25,,,,
full,ynm,26,ccccy,yyyyn,CMY+neutral,1,DSC_4541ynm.tif,0.8,0.2,0.0,,0.8,0.0,0.1,0.17320508075688773,0.908235294117647,0.8117647058823529,0.11450980392156862,82.81074853195292,-7.519206396517985,79.61408985962831,6.0,5.0,5.0,275.0,3970.0,1690.0,279.0,275.0,279.0,1.0,0.65,0.65,8.0,98.0,3.112828960505015,4.0,0.014336917562724014,0.7607843279838562,0.7568627595901489,0.35686275362968445,76.11544186514686,-13.121527238652508,50.66277184197106,75.93362599913668,-12.967001329861771,50.18295860027169,10.298527123079639,30.23891441735827,1.350193465386587,2.6293075762477107,0.7134665256905266,104.52039682010019,52.33441437320489,0.5408653846153846,,,0.2,,,,
full,ynm,27,cccccy,yyyyyn,CMY+neutral,1,DSC_4541ynm.tif,0.8333333333333334,0.16666666666666666,0.0,,0.8333333333333334,0.0,0.08333333333333333,0.14433756729740643,0.9235294117647058,0.8222222222222223,0.09542483660130718,83.83360482289972,-7.288895626831382,81.42887398455399,6.0,5.0,5.0,1512.0,8941.0,3842.0,1543.0,1512.0,1543.0,1.0,0.65,0.65,8.0,98.0,3.8066807498772497,31.0,0.020090732339598186,0.7882353067398071,0.7784314155578613,0.35686275362968445,78.34458569323336,-13.455166234429383,53.20009328719806,77.87652135822171,-13.0922020497208,52.54032786361365,9.749562596853314,29.41115917252132,1.428619614748678,3.1078014717984286,0.9223563490366341,104.19339342056753,54.87523507159404,0.5408653846153846,,,0.16666666666666666,,,,
full,ynm,28,c,y,CMY+neutral,1,DSC_4541ynm.tif,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.8745098039215686,0.0,88.94096720886532,-5.949434572648293,88.5567575521992,6.0,5.0,5.0,623.0,4830.0,2043.0,636.0,623.0,0.0,0.0,0.65,0.65,8.0,98.0,0.9715359620516709,13.0,0.020440251572327043,1.0,0.9176470637321472,0.3333333432674408,92.03399433620672,-9.195626614860785,71.86126883286465,92.04659555892735,-9.213757961468913,71.78381420154969,4.825926897426504,17.287102798410746,0.3681797919866311,0.6479201198590331,0.18773381180532556,97.29214431612462,72.44723257039692,0.5408653846153846,,,0.0,,,,
full,ynm,29,cmcy,ymyn,CMY+neutral,1,DSC_4541ynm.tif,0.5,0.25,0.25,,0.5,0.25,0.375,0.21650635094610965,0.8264705882352941,0.6019607843137256,0.2901960784313725,67.46859220828456,13.361240107458261,49.13294720691385,6.0,5.0,5.0,2207.0,11067.0,4735.0,2253.0,2207.0,2253.0,1.0,0.65,0.65,8.0,98.0,5.238661439565926,46.0,0.020417221482467822,0.7098039388656616,0.5647059082984924,0.4000000059604645,62.35895088753087,7.885242779330948,27.672363299135316,62.289471672770475,7.866836660680979,27.664318750418293,8.983208416148624,22.72997234550042,2.222517397484233,3.990911776120133,1.086185755866303,74.09509220981397,28.773889974216594,0.5408653846153846,,,0.25,,,,
full,ynm,30,ccmcy,yymyn,CMY+neutral,1,DSC_4541ynm.tif,0.6,0.2,0.2,,0.6,0.2,0.30000000000000004,0.17320508075688773,0.8611764705882352,0.6564705882352941,0.232156862745098,71.7301389542516,8.8878629404342,60.44977219877175,6.0,5.0,5.0,2421.0,12751.0,5334.0,2471.0,2421.0,2471.0,1.0,0.65,0.65,8.0,98.0,6.731952101197388,50.0,0.020234722784297856,0.7529411911964417,0.6039215922355652,0.40392157435417175,65.9934744203355,6.819829304960945,31.836809060955893,66.22623239037482,6.766323232013286,32.1408287436256,10.433522773761192,29.25555917459361,3.21440679218044,5.276234502317508,1.4631699119361217,77.9092763254211,32.55906145656793,0.5408653846153846,,,0.2,,,,
full,ynm,31,cccmcy,yyymyn,CMY+neutral,1,DSC_4541ynm.tif,0.6666666666666666,0.16666666666666666,0.16666666666666666,,0.6666666666666666,0.16666666666666666,0.25,0.14433756729740643,0.884313725490196,0.69281045751634,0.19346405228758168,74.59014028229971,6.110352793145757,67.05869448493848,6.0,5.0,5.0,4128.0,17325.0,7344.0,4213.0,4128.0,4213.0,1.0,0.65,0.65,8.0,98.0,5.94994539369836,85.0,0.020175646807500593,0.7843137383460999,0.6431372761726379,0.3960784375667572,69.29581258459437,5.465408451172826,37.166487734476746,69.1384524162437,5.738186454327184,37.30922342841832,9.905671266753007,30.36428631447285,2.598860581213629,4.70444130549992,1.3564818852646066,81.63449339568729,37.56618825559976,0.5408653846153846,,,0.16666666666666666,,,,
full,ynm,32,cccccm,yyyyym,CMY+neutral,1,DSC_4541ynm.tif,0.8333333333333334,0.0,0.16666666666666666,,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,0.9607843137254902,0.7450980392156863,0.09803921568627451,79.79204921266052,6.88998560197307,78.60061215554556,6.0,5.0,5.0,1839.0,9011.0,3851.0,1876.0,1839.0,1876.0,1.0,0.65,0.65,8.0,98.0,7.2890345177692915,37.0,0.019722814498933903,0.9803921580314636,0.6901960968971252,0.46666666865348816,77.59653752753631,21.372323315885676,40.1465139997395,77.09463527806405,21.966141583654544,39.303951267953465,17.89636057217586,41.14943550275872,2.869440198482167,6.2667371309101485,1.8687875041566824,61.9710317837779,45.48097173818992,0.5408653846153846,,,0.0,,,,
full,ynm,33,ccccm,yyyym,CMY+neutral,1,DSC_4541ynm.tif,0.8,0.0,0.2,,0.8,0.2,0.2,0.0,0.9529411764705882,0.7192156862745098,0.11764705882352941,77.98402366630827,9.564777772315624,76.10333175007294,6.0,5.0,5.0,531.0,4004.0,1753.0,541.0,531.0,541.0,1.0,0.65,0.65,8.0,98.0,6.304257787298901,10.0,0.018484288354898338,0.9686274528503418,0.6470588445663452,0.47058823704719543,74.908291691706,25.763091536826543,36.11770880558309,74.85261032578504,25.82284274091495,35.313811717249536,20.651288935891696,43.25153798712883,2.665085845413949,4.989334100938018,1.460136309290775,54.499389954795106,44.36469063230125,0.5408653846153846,,,0.0,,,,
full,ynm,34,cccm,yyym,CMY+neutral,1,DSC_4541ynm.tif,0.75,0.0,0.25,,0.75,0.25,0.25,0.0,0.9411764705882353,0.6803921568627451,0.14705882352941177,75.29275943833024,13.646301897515034,71.93335971602419,6.0,5.0,5.0,1095.0,5734.0,2475.0,1117.0,1095.0,1117.0,1.0,0.65,0.65,8.0,98.0,4.280921429958987,22.0,0.019695613249776187,0.9647058844566345,0.6196078658103943,0.46666666865348816,73.04099394053762,28.817404526478573,33.85765085367809,73.08426063267342,28.762865519315255,33.422920922425064,20.725462098532923,41.04865903054246,1.6564706665303581,3.3330184562427894,1.0077745660364565,49.597757514831926,44.4610315329309,0.5408653846153846,,,0.0,,,,
full,ynm,35,ccm,yym,CMY+neutral,1,DSC_4541ynm.tif,0.6666666666666666,0.0,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.9215686274509803,0.615686274509804,0.19607843137254902,70.87834005274337,20.623964460334378,63.79337035503971,6.0,5.0,5.0,1503.0,7557.0,3172.0,1534.0,1503.0,1534.0,1.0,0.65,0.65,8.0,98.0,3.7372165056269577,31.0,0.020208604954367666,0.9490196108818054,0.5764706134796143,0.48235294222831726,70.41767399987421,33.36964555419208,28.427392531042607,70.47983041021854,33.21377694518654,28.08654376452991,20.549573761729174,37.59543838294804,1.3107706453484451,2.673371314950073,0.8345813427992854,40.42746987402711,43.836627271339985,0.5408653846153846,,,0.0,,,,
full,ynm,36,cmcmcy,ymymyn,CMY+neutral,1,DSC_4541ynm.tif,0.5,0.16666666666666666,0.3333333333333333,,0.5,0.3333333333333333,0.41666666666666663,0.14433756729740643,0.8450980392156863,0.5633986928104576,0.29150326797385623,65.648085478414,20.70427154906462,47.07745474695155,6.0,5.0,5.0,3518.0,15099.0,6371.0,3589.0,3518.0,3589.0,1.0,0.65,0.65,8.0,98.0,6.470980904853492,71.0,0.01978266926720535,0.7686274647712708,0.545098066329956,0.41960784792900085,62.86640264010445,17.535099153606847,26.139366511538277,62.95842407487062,17.18255967682986,26.014564863594448,8.965338138382895,21.358486651423345,2.8982083569326034,5.221830314001441,1.5139574886951885,56.1450633841182,31.476120852979204,0.5408653846153846,,,0.16666666666666666,,,,
full,ynm,37,ccmcm,yymym,CMY+neutral,1,DSC_4541ynm.tif,0.6,0.0,0.4,,0.6,0.4,0.4,0.0,0.9058823529411765,0.563921568627451,0.23529411764705882,67.4309478758879,26.342851808801193,56.233812465552,6.0,5.0,5.0,1459.0,7159.0,3067.0,1489.0,1459.0,1489.0,1.0,0.65,0.65,8.0,98.0,3.598443695199485,30.0,0.020147750167897917,0.9411764740943909,0.5490196347236633,0.4941176474094391,68.65769196439534,36.308080648971895,23.79886724944573,68.64808979524648,36.45924818402555,24.212485541386116,19.472486778569777,33.95344397947685,1.5380465891574218,2.7662581508462387,0.8250875751455824,33.24364969596144,43.4127032418967,0.5408653846153846,,,0.0,,,,
full,ynm,38,cm,ym,CMY+neutral,1,DSC_4541ynm.tif,0.5,0.0,0.5,,0.5,0.5,0.5,0.0,0.8823529411764706,0.48627450980392156,0.29411764705882354,62.45289702748056,35.06929839281481,43.41945673452145,6.0,5.0,5.0,2180.0,9566.0,4123.0,2219.0,2180.0,2219.0,1.0,0.65,0.65,8.0,98.0,2.39578962516296,39.0,0.01757548445245606,0.9333333373069763,0.5117647647857666,0.48235294222831726,66.24185846848516,40.17780603229354,22.35319070802071,66.26610902587257,40.25270628355795,22.18824416709984,13.257467724810072,22.005468488612813,1.0017296492864274,1.7192452593473824,0.4999548882559997,29.089667428294035,45.977399147817685,0.5408653846153846,,,0.0,,,,
full,ynm,39,cmcmy,ymymn,CMY+neutral,1,DSC_4541ynm.tif,0.4,0.2,0.4,,0.4,0.4,0.5,0.17320508075688773,0.8141176470588235,0.5011764705882353,0.34980392156862744,61.19083335603244,27.047627167659293,33.81351824611435,6.0,5.0,5.0,3124.0,13865.0,5848.0,3188.0,3124.0,3188.0,1.0,0.65,0.65,8.0,98.0,7.004415313919893,64.0,0.020075282308657464,0.7333333492279053,0.5254902243614197,0.4313725531101227,60.66891942113742,18.387877208622893,21.011715972681834,60.69406215334158,18.34872004560136,20.725979124625464,6.044133615544247,15.46446911331037,2.7609694774038775,4.796313401767429,1.305645869510088,48.810019877508864,27.921429697564665,0.5408653846153846,,,0.2,,,,
full,ynm,40,cmcmm,ymymm,CMY+neutral,1,DSC_4541ynm.tif,0.4,0.0,0.6,,0.4,0.6,0.6,0.0,0.8588235294117647,0.4086274509803922,0.3529411764705882,57.792720015896336,43.79980661784777,29.401577379574974,6.0,5.0,5.0,1452.0,7164.0,3061.0,1482.0,1452.0,1482.0,1.0,0.65,0.65,8.0,98.0,4.1732683514893765,30.0,0.020242914979757085,0.9215686321258545,0.4941176474094391,0.5098039507865906,65.27711811641376,42.10244893911275,17.073863426630318,65.1691877314703,42.312751816461024,16.93626818696531,9.25024195628515,14.521355629631,1.6150662921854442,2.998848305372389,0.9649734495411583,22.07409735081427,45.43273070135473,0.5408653846153846,,,0.0,,,,
full,ynm,41,cmm,ymm,CMY+neutral,1,DSC_4541ynm.tif,0.3333333333333333,0.0,0.6666666666666666,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.8431372549019608,0.3568627450980392,0.39215686274509803,54.92109472478978,49.47976671792647,19.744343642877826,6.0,5.0,5.0,1543.0,7516.0,3227.0,1574.0,1543.0,1574.0,1.0,0.65,0.65,8.0,98.0,3.6337973142401956,31.0,0.019695044472681066,0.9176470637321472,0.48627451062202454,0.529411792755127,64.62631741071475,43.51578078395768,13.432230350389007,64.5111810426929,43.6253163356818,13.257309835042815,9.186556429387782,13.023181248112317,1.3728101597094269,2.529984650534039,0.7521350330378003,17.154145381524415,45.541717023223576,0.5408653846153846,,,0.0,,,,
full,ynm,42,cmcmym,ymymnm,CMY+neutral,1,DSC_4541ynm.tif,0.3333333333333333,0.16666666666666666,0.5,,0.3333333333333333,0.5,0.5833333333333334,0.14433756729740643,0.8058823529411764,0.4339869281045752,0.3895424836601307,57.325240015783734,36.19161787990488,23.104818997146914,6.0,5.0,5.0,3534.0,15060.0,6405.0,3607.0,3534.0,3607.0,1.0,0.65,0.65,8.0,98.0,8.784205349402836,73.0,0.02023842528416967,0.7686274647712708,0.501960813999176,0.45098039507865906,60.1064083657048,24.695327255632836,18.415517201134602,59.889721876755196,24.589328304120407,17.276829338901237,5.548094058100943,12.723566592839145,3.434302290068335,7.349242733528944,2.1576022542953277,36.71220953538557,30.805688793599252,0.5408653846153846,,,0.16666666666666666,,,,
full,ynm,43,cmmm,ymmm,CMY+neutral,1,DSC_4541ynm.tif,0.25,0.0,0.75,,0.25,0.75,0.75,0.0,0.8235294117647058,0.29215686274509806,0.4411764705882353,51.668565525830644,56.21727015606698,7.685778968975887,6.0,5.0,5.0,1093.0,5846.0,2473.0,1116.0,1093.0,1116.0,1.0,0.65,0.65,8.0,98.0,4.920026191341627,23.0,0.02060931899641577,0.9098039269447327,0.46666666865348816,0.5529412031173706,63.45134947879792,45.723003318691504,7.667939882577546,63.62796352421857,45.654134571972605,8.264261498462341,11.211203673776396,15.778591583831094,2.0607423909384024,3.713564948239881,1.069837517590616,9.52015231431335,46.361517819457745,0.5408653846153846,,,0.0,,,,
full,ynm,44,cmmmm,ymmmm,CMY+neutral,1,DSC_4541ynm.tif,0.2,0.0,0.8,,0.2,0.8,0.8,0.0,0.8117647058823529,0.25333333333333335,0.47058823529411764,49.9300161110031,59.96278169082675,0.597488729997786,6.0,5.0,5.0,512.0,3989.0,1716.0,522.0,512.0,522.0,1.0,0.65,0.65,8.0,98.0,6.188555510807304,10.0,0.019157088122605363,0.9058823585510254,0.4470588266849518,0.5803921818733215,62.64937289683446,48.547452857437776,2.5750266216647444,62.942091508476175,48.05613006902004,3.311399266670799,12.315001112530815,17.204721024551795,2.09830220999089,4.322973333411516,1.3916910673427303,3.036205217428858,48.615696447211626,0.5408653846153846,,,0.0,,,,
full,ynm,45,cmmmmm,ymmmmm,CMY+neutral,1,DSC_4541ynm.tif,0.16666666666666666,0.0,0.8333333333333334,,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,0.8039215686274509,0.22745098039215692,0.4901960784313726,48.87116714116331,62.29780497489007,-4.023754337227636,6.0,5.0,5.0,1816.0,8988.0,3816.0,1854.0,1816.0,1854.0,1.0,0.65,0.65,8.0,98.0,6.497522600584612,38.0,0.020496224379719527,0.9058823585510254,0.4470588266849518,0.5921568870544434,62.6572444022181,49.11280808116303,1.2241160079762947,62.811242531811665,48.72565442508801,1.7868749483315354,13.650749174173411,19.784848053382525,2.8285809719641586,5.270261092435146,1.5181906055283192,1.42777750377428,49.12806099998388,0.5408653846153846,,,0.0,,,,
